organism,id1,id2,neighborhood
511145,b0002,b4171,197
511145,b0002,b1094,174
511145,b0002,b0893,195
511145,b0002,b0452,48
511145,b0002,b0115,61
511145,b0002,b3786,48
511145,b0002,b3282,193
511145,b0002,b3433,195
511145,b0002,b0736,190
511145,b0002,b0741,61
511145,b0002,b3812,85
511145,b0002,b2472,44
511145,b0002,b2243,174
511145,b0002,b3737,192
511145,b0002,b3824,48
511145,b0002,b2696,107
511145,b0002,b2985,100
511145,b0002,b0032,56
511145,b0002,b2784,63
511145,b0002,b0931,108
511145,b0002,b1015,197
511145,b0002,b1439,74
511145,b0002,b4373,95
511145,b0002,b1123,108
511145,b0002,b2511,193
511145,b0002,b1864,163
511145,b0002,b3886,179
511145,b0002,b4235,59
511145,b0002,b0033,63
511145,b0002,b2103,187
511145,b0002,b1241,94
511145,b0002,b1794,158
511145,b0002,b0827,103
511145,b0002,b0799,172
511145,b0002,b0409,66
511145,b0002,b2568,91
511145,b0002,b3946,69
511145,b0002,b1299,196
511145,b0002,b0844,67
511145,b0002,b3177,198
511145,b0002,b1494,86
511145,b0002,b4053,193
511145,b0002,b1702,95
511145,b0002,b1696,192
511145,b0002,b3738,188
511145,b0002,b3240,94
511145,b0002,b2315,195
511145,b0002,b1537,193
511145,b0002,b2480,194
511145,b0002,b0981,189
511145,b0002,b0029,167
511145,b0002,b0892,182
511145,b0002,b0181,98
511145,b0002,b3350,193
511145,b0002,b0826,191
511145,b0002,b0086,82
511145,b0002,b2789,60
511145,b0002,b1713,161
511145,b0002,b1411,197
511145,b0002,b0071,193
511145,b0002,b1719,73
511145,b0002,b3289,198
511145,b0002,b3248,173
511145,b0002,b0523,75
511145,b0002,b2829,108
511145,b0002,b2871,158
511145,b0002,b2530,181
511145,b0002,b4297,192
511145,b0002,b3186,177
511145,b0002,b1717,56
511145,b0002,b0161,79
511145,b0002,b1633,162
511145,b0002,b0633,192
511145,b0002,b3255,195
511145,b0002,b3729,107
511145,b0002,b2455,53
511145,b0002,b0145,52
511145,b0002,b4006,96
511145,b0002,b2058,77
511145,b0002,b3189,192
511145,b0002,b0172,66
511145,b0002,b3148,195
511145,b0002,b3409,159
511145,b0002,b3670,194
511145,b0002,b2608,195
511145,b0002,b0104,45
511145,b0002,b0142,185
511145,b0002,b0191,194
511145,b0002,b3847,97
511145,b0002,b3530,199
511145,b0002,b1207,178
511145,b0002,b0415,198
511145,b0002,b0053,185
511145,b0002,b3839,191
511145,b0002,b1778,92
511145,b0002,b0930,62
511145,b0002,b4506,61
511145,b0002,b1478,101
511145,b0002,b1812,59
511145,b0002,b1385,53
511145,b0002,b3417,109
511145,b0002,b1656,100
511145,b0002,b0870,163
511145,b0002,b2937,96
511145,b0002,b0091,47
511145,b0002,b0680,61
511145,b0002,b3522,179
511145,b0002,b0907,86
511145,b0002,b2922,68
511145,b0002,b1264,59
511145,b0002,b0957,107
511145,b0002,b1676,108
511145,b0002,b1767,61
511145,b0002,b2818,198
511145,b0002,b0320,62
511145,b0002,b1741,195
511145,b0002,b3335,181
511145,b0002,b3702,105
511145,b0002,b2580,198
511145,b0002,b1895,61
511145,b0002,b3291,50
511145,b0002,b0078,194
511145,b0002,b1190,193
511145,b0002,b0133,64
511145,b0002,b0072,195
511145,b0002,b2517,101
511145,b0002,b0051,156
511145,b0002,b4012,95
511145,b0002,b3250,106
511145,b0002,b2892,197
511145,b0002,b2499,198
511145,b0002,b3225,182
511145,b0002,b0518,62
511145,b0002,b0954,110
511145,b0002,b1212,195
511145,b0002,b1069,195
511145,b0002,b1180,185
511145,b0002,b3607,77
511145,b0002,b0729,62
511145,b0002,b4177,165
511145,b0002,b1383,195
511145,b0002,b2048,192
511145,b0002,b3202,194
511145,b0002,b0174,51
511145,b0002,b3902,79
511145,b0002,b0047,193
511145,b0002,b0720,88
511145,b0002,b1400,61
511145,b0002,b0004,810
511145,b0002,b0242,194
511145,b0002,b2514,198
511145,b0002,b2267,62
511145,b0002,b2021,75
511145,b0002,b3385,194
511145,b0002,b1913,195
511145,b0002,b3715,155
511145,b0002,b2581,160
511145,b0002,b2697,109
511145,b0002,b2195,80
511145,b0002,b0727,61
511145,b0002,b2234,107
511145,b0002,b0982,86
511145,b0002,b2464,69
511145,b0002,b0889,107
511145,b0002,b4168,198
511145,b0002,b2458,94
511145,b0002,b0920,160
511145,b0002,b0166,192
511145,b0002,b3859,192
511145,b0002,b1232,97
511145,b0002,b3959,158
511145,b0002,b0948,193
511145,b0002,b2903,195
511145,b0002,b2257,107
511145,b0002,b1612,194
511145,b0002,b0159,64
511145,b0002,b0915,192
511145,b0002,b2574,93
511145,b0002,b1479,183
511145,b0002,b3734,164
511145,b0002,b2559,187
511145,b0002,b4389,196
511145,b0002,b0879,191
511145,b0002,b1808,172
511145,b0002,b2293,155
511145,b0002,b0386,198
511145,b0002,b1302,105
511145,b0002,b3028,88
511145,b0002,b2370,88
511145,b0002,b4147,193
511145,b0002,b2926,93
511145,b0002,b3722,192
511145,b0002,b2292,91
511145,b0002,b0628,195
511145,b0002,b3359,107
511145,b0002,b0890,194
511145,b0002,b4467,174
511145,b0002,b2597,194
511145,b0002,b1748,107
511145,b0002,b1294,97
511145,b0002,b2741,84
511145,b0002,b0183,194
511145,b0002,b1814,66
511145,b0002,b0912,80
511145,b0002,b0803,52
511145,b0002,b0269,192
511145,b0002,b3987,106
511145,b0002,b2290,194
511145,b0002,b0871,175
511145,b0002,b3939,195
511145,b0002,b2023,173
511145,b0002,b0910,195
511145,b0002,b3906,192
511145,b0002,b0437,107
511145,b0002,b0211,197
511145,b0002,b1380,194
511145,b0002,b2372,192
511145,b0002,b2330,195
511145,b0002,b4258,188
511145,b0002,b0352,195
511145,b0002,b3651,160
511145,b0002,b0679,192
511145,b0002,b0774,97
511145,b0002,b2379,194
511145,b0002,b4221,65
511145,b0002,b0144,61
511145,b0002,b0052,194
511145,b0002,b2957,61
511145,b0002,b1277,163
511145,b0002,b3941,198
511145,b0002,b3212,220
511145,b0002,b0724,157
511145,b0002,b1414,160
511145,b0002,b2320,107
511145,b0002,b1735,197
511145,b0002,b3458,64
511145,b0002,b2028,104
511145,b0002,b0443,190
511145,b0002,b2314,58
511145,b0002,b3958,196
511145,b0002,b0014,62
511145,b0002,b0993,48
511145,b0002,b0781,174
511145,b0002,b2698,108
511145,b0002,b4180,160
511145,b0002,b2542,47
511145,b0002,b3408,109
511145,b0002,b3235,79
511145,b0002,b0031,198
511145,b0002,b2026,200
511145,b0002,b2563,197
511145,b0002,b2373,175
511145,b0002,b3888,170
511145,b0002,b0381,99
511145,b0002,b4388,192
511145,b0002,b3164,193
511145,b0002,b0028,77
511145,b0002,b0516,44
511145,b0002,b4040,166
511145,b0002,b2313,172
511145,b0002,b2560,192
511145,b0002,b2565,157
511145,b0002,b0005,462
511145,b0002,b1203,56
511145,b0002,b0177,67
511145,b0002,b4146,91
511145,b0002,b1096,195
511145,b0002,b2699,157
511145,b0002,b1662,107
511145,b0002,b2019,108
511145,b0002,b2341,107
511145,b0002,b3172,195
511145,b0002,b1281,185
511145,b0002,b3428,109
511145,b0002,b4269,101
511145,b0002,b0405,192
511145,b0002,b2917,81
511145,b0002,b3940,195
511145,b0002,b0333,88
511145,b0002,b0417,71
511145,b0002,b2872,44
511145,b0002,b1761,194
511145,b0002,b3735,145
511145,b0002,b0090,76
511145,b0002,b2607,194
511145,b0002,b0046,88
511145,b0002,b1317,155
511145,b0002,b0406,102
511145,b0002,b2552,61
511145,b0002,b2400,61
511145,b0002,b0085,195
511145,b0002,b3127,60
511145,b0002,b0473,48
511145,b0002,b2972,181
511145,b0002,b2249,193
511145,b0002,b4254,162
511145,b0002,b3960,195
511145,b0002,b4301,88
511145,b0002,b3936,98
511145,b0002,b2516,198
511145,b0002,b0120,75
511145,b0002,b1267,193
511145,b0002,b1710,60
511145,b0002,b3544,97
511145,b0002,b4170,157
511145,b0002,b2231,96
511145,b0002,b3846,107
511145,b0002,b1145,57
511145,b0002,b3957,44
511145,b0002,b2690,155
511145,b0002,b1243,128
511145,b0002,b2875,199
511145,b0002,b3064,198
511145,b0002,b2610,108
511145,b0002,b3908,100
511145,b0002,b2153,108
511145,b0002,b4013,197
511145,b0002,b1464,194
511145,b0002,b1932,58
511145,b0002,b3671,175
511145,b0002,b0304,107
511145,b0002,b1830,61
511145,b0002,b2606,181
511145,b0002,b2838,198
511145,b0002,b3200,182
511145,b0002,b1863,195
511145,b0002,b2567,63
511145,b0002,b2984,100
511145,b0002,b2786,50
511145,b0002,b0529,60
511145,b0002,b3583,79
511145,b0002,b4173,191
511145,b0002,b4043,57
511145,b0002,b3938,197
511145,b0002,b1244,102
511145,b0002,b1338,107
511145,b0002,b4024,65
511145,b0002,b4233,47
511145,b0002,b2319,195
511145,b0002,b3175,62
511145,b0002,b3201,193
511145,b0002,b0742,108
511145,b0002,b3809,108
511145,b0002,b0312,53
511145,b0002,b2744,192
511145,b0002,b3849,103
511145,b0002,b4198,79
511145,b0002,b2569,100
511145,b0002,b1983,163
511145,b0002,b3460,64
511145,b0002,b0321,62
511145,b0002,b0061,79
511145,b0002,b3919,172
511145,b0002,b3203,194
511145,b0002,b1444,53
511145,b0002,b0098,104
511145,b0002,b2463,201
511145,b0002,b1261,63
511145,b0002,b3146,162
511145,b0002,b3608,194
511145,b0002,b2476,95
511145,b0002,b3407,197
511145,b0002,b3588,53
511145,b0002,b3074,58
511145,b0002,b2060,189
511145,b0002,b2700,193
511145,b0002,b3067,84
511145,b0002,b2827,101
511145,b0002,b1387,102
511145,b0002,b3052,193
511145,b0002,b2069,62
511145,b0002,b3973,224
511145,b0002,b2526,62
511145,b0002,b2049,203
511145,b0002,b4052,90
511145,b0002,b0928,61
511145,b0002,b2710,161
511145,b0002,b3967,198
511145,b0002,b0116,107
511145,b0002,b4005,193
511145,b0002,b3731,98
511145,b0002,b0830,97
511145,b0002,b2912,192
511145,b0002,b4019,262
511145,b0002,b2764,48
511145,b0002,b3115,107
511145,b0002,b3087,59
511145,b0002,b0640,84
511145,b0002,b3992,191
511145,b0002,b4200,61
511145,b0002,b0471,196
511145,b0002,b0484,191
511145,b0002,b3988,107
511145,b0002,b2318,107
511145,b0002,b0426,155
511145,b0002,b0526,196
511145,b0002,b1982,64
511145,b0002,b2171,193
511145,b0002,b0073,192
511145,b0002,b1198,198
511145,b0002,b4054,61
511145,b0002,b2047,196
511145,b0002,b4219,108
511145,b0002,b0179,81
511145,b0002,b3341,60
511145,b0002,b1619,55
511145,b0002,b2878,197
511145,b0002,b3321,108
511145,b0002,b3288,108
511145,b0002,b0413,197
511145,b0002,b1300,53
511145,b0002,b0414,245
511145,b0002,b4245,188
511145,b0002,b2297,180
511145,b0002,b1288,181
511145,b0002,b2708,199
511145,b0002,b2797,66
511145,b0002,b0026,194
511145,b0002,b3019,96
511145,b0002,b2600,200
511145,b0002,b2515,175
511145,b0002,b0825,69
511145,b0002,b1092,194
511145,b0002,b1800,192
511145,b0002,b3774,197
511145,b0002,b1378,195
511145,b0002,b2738,79
511145,b0002,b3169,194
511145,b0002,b3390,162
511145,b0002,b3804,51
511145,b0002,b1766,95
511145,b0002,b0512,184
511145,b0002,b0003,810
511145,b0002,b2421,59
511145,b0002,b0472,106
511145,b0002,b3287,155
511145,b0002,b1622,100
511145,b0002,b0325,101
511145,b0002,b0423,173
511145,b0002,b4386,189
511145,b0002,b3549,192
511145,b0002,b3414,167
511145,b0002,b2383,200
511145,b0002,b0600,194
511145,b0002,b1712,80
511145,b0002,b3783,162
511145,b0002,b2944,102
511145,b0002,b4471,66
511145,b0002,b1746,53
511145,b0002,b4384,101
511145,b0002,b2927,83
511145,b0002,b3197,198
511145,b0002,b0173,95
511145,b0002,b3863,177
511145,b0002,b2160,197
511145,b0002,b0659,196
511145,b0002,b0474,90
511145,b0002,b0194,95
511145,b0002,b0296,98
511145,b0002,b1131,196
511145,b0002,b3463,183
511145,b0002,b0077,175
511145,b0002,b2478,182
511145,b0002,b2661,53
511145,b0002,b3732,85
511145,b0002,b4129,97
511145,b0002,b3231,101
511145,b0002,b3178,161
511145,b0002,b3648,89
511145,b0002,b3040,161
511145,b0002,b0273,162
511145,b0002,b1297,54
511145,b0002,b3699,97
511145,b0002,b1448,198
511145,b0002,b2507,90
511145,b0002,b2331,56
511145,b0002,b2913,107
511145,b0002,b1274,194
511145,b0002,b0418,196
511145,b0002,b3210,61
511145,b0002,b3701,70
511145,b0002,b4167,262
511145,b0002,b3018,67
511145,b0002,b3770,195
511145,b0002,b2529,168
511145,b0002,b2836,108
511145,b0002,b3926,77
511145,b0002,b3550,95
511145,b0002,b1687,196
511145,b0002,b2324,193
511145,b0002,b3176,192
511145,b0002,b3368,107
511145,b0002,b3553,194
511145,b0002,b4000,80
511145,b0002,b3642,92
511145,b0002,b2609,194
511145,b0002,b2747,108
511145,b0002,b1262,103
511145,b0002,b1851,192
511145,b0002,b0178,107
511145,b0002,b0188,162
511145,b0002,b0891,42
511145,b0002,b3476,97
511145,b0002,b4298,182
511145,b0002,b1854,108
511145,b0003,b4024,83
511145,b0003,b2319,98
511145,b0003,b3167,158
511145,b0003,b0388,55
511145,b0003,b0908,94
511145,b0003,b3170,158
511145,b0003,b3407,109
511145,b0003,b3608,72
511145,b0003,b3433,98
511145,b0003,b1860,157
511145,b0003,b3281,47
511145,b0003,b3960,52
511145,b0003,b3736,73
511145,b0003,b1211,158
511145,b0003,b2022,44
511145,b0003,b3671,68
511145,b0003,b4013,109
511145,b0003,b2153,158
511145,b0003,b2316,109
511145,b0003,b2838,158
511145,b0003,b0134,109
511145,b0003,b2905,73
511145,b0003,b2385,42
511145,b0003,b3958,79
511145,b0003,b0031,62
511145,b0003,b1098,48
511145,b0003,b2373,68
511145,b0003,b2026,61
511145,b0003,b3359,50
511145,b0003,b3117,66
511145,b0003,b3290,94
511145,b0003,b4040,154
511145,b0003,b3384,109
511145,b0003,b0177,156
511145,b0003,b1096,98
511145,b0003,b0308,158
511145,b0003,b0005,462
511145,b0003,b2742,84
511145,b0003,b2599,195
511145,b0003,b3940,198
511145,b0003,b2557,47
511145,b0003,b3735,107
511145,b0003,b1761,67
511145,b0003,b2329,60
511145,b0003,b3772,66
511145,b0003,b3733,90
511145,b0003,b3237,58
511145,b0003,b0269,76
511145,b0003,b1814,53
511145,b0003,b3008,98
511145,b0003,b1033,46
511145,b0003,b3389,59
511145,b0003,b3939,98
511145,b0003,b0871,68
511145,b0003,b3933,62
511145,b0003,b0352,61
511145,b0003,b3168,173
511145,b0003,b1807,158
511145,b0003,b3941,96
511145,b0003,b0074,61
511145,b0003,b2551,109
511145,b0003,b1856,158
511145,b0003,b1263,84
511145,b0003,b3771,76
511145,b0003,b2908,42
511145,b0003,b2320,46
511145,b0003,b0130,84
511145,b0003,b1176,158
511145,b0003,b3212,77
511145,b0003,b3819,157
511145,b0003,b0242,106
511145,b0003,b0004,800
511145,b0003,b3059,109
511145,b0003,b3959,62
511145,b0003,b0243,106
511145,b0003,b1740,106
511145,b0003,b0166,51
511145,b0003,b0096,158
511145,b0003,b0337,51
511145,b0003,b3734,104
511145,b0003,b0386,158
511145,b0003,b0307,158
511145,b0003,b3847,42
511145,b0003,b0945,75
511145,b0003,b1250,94
511145,b0003,b2913,46
511145,b0003,b4167,212
511145,b0003,b0078,98
511145,b0003,b2580,158
511145,b0003,b3770,98
511145,b0003,b2818,66
511145,b0003,b0072,109
511145,b0003,b3250,56
511145,b0003,b2016,61
511145,b0003,b1851,76
511145,b0003,b0398,64
511145,b0003,b2600,195
511145,b0003,b2797,53
511145,b0003,b1876,158
511145,b0003,b3774,132
511145,b0003,b1800,88
511145,b0003,b3390,55
511145,b0003,b0800,74
511145,b0003,b1719,158
511145,b0003,b0071,108
511145,b0003,b0755,54
511145,b0003,b4297,76
511145,b0003,b2871,66
511145,b0003,b3414,51
511145,b0003,b3784,75
511145,b0003,b4471,53
511145,b0003,b3783,158
511145,b0003,b0077,68
511145,b0003,b1131,53
511145,b0003,b2277,157
511145,b0003,b0142,158
511145,b0003,b3956,42
511145,b0003,b2865,84
511145,b0003,b3670,98
511145,b0003,b2478,62
511145,b0003,b3737,106
511145,b0003,b4019,196
511145,b0003,b3177,158
511145,b0003,b2954,47
511145,b0003,b0073,88
511145,b0003,b2388,158
511145,b0003,b0414,217
511145,b0003,b2315,158
511145,b0003,b0780,62
511145,b0004,b4122,77
511145,b0004,b0529,47
511145,b0004,b3823,63
511145,b0004,b2508,45
511145,b0004,b1835,193
511145,b0004,b2141,58
511145,b0004,b2153,95
511145,b0004,b3185,100
511145,b0004,b0407,155
511145,b0004,b0438,108
511145,b0004,b4013,106
511145,b0004,b0182,91
511145,b0004,b2114,54
511145,b0004,b3671,75
511145,b0004,b4463,45
511145,b0004,b2838,158
511145,b0004,b2606,158
511145,b0004,b2303,97
511145,b0004,b4058,104
511145,b0004,b3865,98
511145,b0004,b1267,98
511145,b0004,b4192,158
511145,b0004,b2891,156
511145,b0004,b2870,78
511145,b0004,b1489,180
511145,b0004,b3957,72
511145,b0004,b2022,62
511145,b0004,b3064,61
511145,b0004,b1211,158
511145,b0004,b2875,106
511145,b0004,b0406,157
511145,b0004,b3960,66
511145,b0004,b4254,78
511145,b0004,b1581,60
511145,b0004,b3281,90
511145,b0004,b0888,107
511145,b0004,b3433,98
511145,b0004,b1387,50
511145,b0004,b0761,191
511145,b0004,b3282,98
511145,b0004,b0741,68
511145,b0004,b3812,61
511145,b0004,b2472,72
511145,b0004,b2069,65
511145,b0004,b2463,108
511145,b0004,b4139,48
511145,b0004,b0785,158
511145,b0004,b3870,96
511145,b0004,b0893,158
511145,b0004,b0927,157
511145,b0004,b3919,61
511145,b0004,b0430,158
511145,b0004,b2067,193
511145,b0004,b4024,83
511145,b0004,b1692,90
511145,b0004,b2319,98
511145,b0004,b0650,65
511145,b0004,b3058,97
511145,b0004,b3313,107
511145,b0004,b2312,109
511145,b0004,b2957,60
511145,b0004,b2908,79
511145,b0004,b3771,76
511145,b0004,b2551,158
511145,b0004,b0074,92
511145,b0004,b3941,87
511145,b0004,b2414,98
511145,b0004,b3212,195
511145,b0004,b2024,49
511145,b0004,b2320,45
511145,b0004,b0918,158
511145,b0004,b1380,79
511145,b0004,b3560,158
511145,b0004,b0211,182
511145,b0004,b4258,60
511145,b0004,b0352,92
511145,b0004,b0468,158
511145,b0004,b4137,158
511145,b0004,b2379,158
511145,b0004,b1285,95
511145,b0004,b0052,73
511145,b0004,b2147,75
511145,b0004,b0268,60
511145,b0004,b3320,110
511145,b0004,b3008,92
511145,b0004,b0183,158
511145,b0004,b3307,48
511145,b0004,b0269,76
511145,b0004,b0871,75
511145,b0004,b2290,98
511145,b0004,b3939,92
511145,b0004,b2023,62
511145,b0004,b0408,156
511145,b0004,b0437,77
511145,b0004,b1033,45
511145,b0004,b3856,158
511145,b0004,b3772,75
511145,b0004,b3733,107
511145,b0004,b3316,107
511145,b0004,b2329,90
511145,b0004,b1748,59
511145,b0004,b2917,211
511145,b0004,b0405,158
511145,b0004,b2599,199
511145,b0004,b3940,198
511145,b0004,b0333,84
511145,b0004,b3735,109
511145,b0004,b1761,82
511145,b0004,b2872,72
511145,b0004,b2607,158
511145,b0004,b2557,196
511145,b0004,b2133,45
511145,b0004,b0005,462
511145,b0004,b0432,158
511145,b0004,b1096,98
511145,b0004,b2699,97
511145,b0004,b3172,45
511145,b0004,b1281,65
511145,b0004,b2026,197
511145,b0004,b3359,59
511145,b0004,b2373,75
511145,b0004,b3384,158
511145,b0004,b3318,109
511145,b0004,b3117,75
511145,b0004,b0516,72
511145,b0004,b4040,108
511145,b0004,b1795,96
511145,b0004,b2385,79
511145,b0004,b3958,60
511145,b0004,b0014,65
511145,b0004,b3315,106
511145,b0004,b3408,157
511145,b0004,b0031,109
511145,b0004,b3368,102
511145,b0004,b3553,79
511145,b0004,b2892,158
511145,b0004,b1896,156
511145,b0004,b3225,60
511145,b0004,b0967,158
511145,b0004,b1212,98
511145,b0004,b2609,155
511145,b0004,b3642,59
511145,b0004,b1851,76
511145,b0004,b4298,60
511145,b0004,b4177,110
511145,b0004,b2818,156
511145,b0004,b0624,158
511145,b0004,b2580,155
511145,b0004,b3770,98
511145,b0004,b1190,46
511145,b0004,b0078,98
511145,b0004,b0133,50
511145,b0004,b2914,93
511145,b0004,b1687,58
511145,b0004,b0072,157
511145,b0004,b0273,78
511145,b0004,b1297,96
511145,b0004,b2937,50
511145,b0004,b2507,46
511145,b0004,b2913,53
511145,b0004,b1274,197
511145,b0004,b2979,45
511145,b0004,b3210,79
511145,b0004,b1767,60
511145,b0004,b4167,200
511145,b0004,b2881,197
511145,b0004,b3847,79
511145,b0004,b1207,109
511145,b0004,b0945,71
511145,b0004,b0386,158
511145,b0004,b2893,158
511145,b0004,b2370,182
511145,b0004,b2518,156
511145,b0004,b3612,83
511145,b0004,b2727,156
511145,b0004,b0628,108
511145,b0004,b0199,158
511145,b0004,b2903,192
511145,b0004,b0008,53
511145,b0004,b1612,77
511145,b0004,b0915,158
511145,b0004,b1479,74
511145,b0004,b3081,53
511145,b0004,b2890,97
511145,b0004,b3734,108
511145,b0004,b0879,156
511145,b0004,b0337,68
511145,b0004,b0637,158
511145,b0004,b3346,158
511145,b0004,b2464,53
511145,b0004,b3859,107
511145,b0004,b2942,59
511145,b0004,b0243,158
511145,b0004,b3959,158
511145,b0004,b1740,158
511145,b0004,b0784,158
511145,b0004,b0948,192
511145,b0004,b1865,58
511145,b0004,b2873,78
511145,b0004,b0720,84
511145,b0004,b3073,59
511145,b0004,b0242,108
511145,b0004,b2255,79
511145,b0004,b0171,58
511145,b0004,b2514,108
511145,b0004,b0073,93
511145,b0004,b0095,104
511145,b0004,b0962,60
511145,b0004,b2732,158
511145,b0004,b3321,158
511145,b0004,b3288,60
511145,b0004,b2878,194
511145,b0004,b0414,166
511145,b0004,b0431,154
511145,b0004,b0409,110
511145,b0004,b2568,158
511145,b0004,b3256,107
511145,b0004,b0436,118
511145,b0004,b3617,55
511145,b0004,b3731,92
511145,b0004,b2912,158
511145,b0004,b2946,46
511145,b0004,b4019,198
511145,b0004,b0827,158
511145,b0004,b1241,109
511145,b0004,b3310,104
511145,b0004,b2526,65
511145,b0004,b2049,108
511145,b0004,b3973,199
511145,b0004,b3824,63
511145,b0004,b3113,67
511145,b0004,b0032,64
511145,b0004,b2479,158
511145,b0004,b0428,158
511145,b0004,b2160,161
511145,b0004,b3863,61
511145,b0004,b1131,91
511145,b0004,b3148,158
511145,b0004,b0077,75
511145,b0004,b2478,60
511145,b0004,b3670,98
511145,b0004,b3409,156
511145,b0004,b3732,96
511145,b0004,b2608,157
511145,b0004,b4129,97
511145,b0004,b0104,45
511145,b0004,b0523,156
511145,b0004,b3053,158
